
order_id,order_date,supplier_id,supplier_name,country,material,price_unit,price_per_unit,quantity,total_price,delivery_time_days,on_time_delivery_rate,defect_pct
ORD004156,2023-02-06,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11821.47,630,7447524.98,34,0.921,0.0408
ORD004157,2023-12-14,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11931.97,100,1193196.61,11,0.966,0.0528
ORD004158,2024-11-16,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,12000.0,763,9156000.0,16,0.825,0.0254
ORD004159,2024-12-24,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,12000.0,528,6336000.0,20,0.822,0.1021
ORD004160,2024-06-19,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,12000.0,697,8364000.0,36,0.8,0.0467
ORD004161,2024-02-10,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,12000.0,510,6120000.0,19,0.973,0.0977
ORD004162,2023-09-03,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11916.49,407,4850011.68,39,0.804,0.0529
ORD004163,2025-02-27,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11526.84,584,6731672.56,43,0.905,0.0077
ORD004164,2023-09-04,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11521.49,581,6693986.23,35,0.828,0.0046
ORD004165,2023-03-11,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11668.7,841,9813380.76,21,0.833,0.1174
ORD004166,2025-02-23,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11576.88,798,9238352.89,18,0.979,0.146
ORD004167,2023-11-24,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11470.98,799,9165310.31,16,0.828,0.0179
ORD004168,2025-09-15,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11446.5,715,8184248.76,32,0.924,0.0987
ORD004169,2023-09-20,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11511.48,394,4535521.25,36,0.899,0.0082
ORD004170,2024-08-31,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11524.92,1106,12746565.15,16,0.971,0.0664
ORD004171,2025-01-16,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11789.86,613,7227181.31,42,0.91,0.1486
ORD004172,2023-10-02,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11644.28,745,8674991.18,34,0.906,0.0705
ORD004173,2024-08-18,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11663.9,367,4280650.71,27,0.812,0.0943
ORD004174,2023-08-23,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11774.98,461,5428266.71,10,0.856,0.1097
ORD004175,2024-09-09,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11422.4,646,7378868.41,19,0.97,0.0822
ORD004176,2025-08-11,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11485.0,160,1837600.29,49,0.834,0.0799
ORD004177,2025-08-30,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11430.57,229,2617600.26,33,0.873,0.1348
ORD004178,2023-11-18,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11034.31,669,7381950.68,36,0.876,0.0531
ORD004179,2023-09-13,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11125.46,412,4583690.51,39,0.929,0.1279
ORD004180,2023-05-07,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,10970.94,412,4520027.57,7,0.856,0.0361
ORD004181,2025-06-20,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,10928.42,709,7748251.01,21,0.968,0.0615
ORD004182,2023-06-20,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11113.58,664,7379416.81,5,0.948,0.0589
ORD004183,2024-10-24,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11046.89,476,5258318.43,8,0.959,0.0186
ORD004184,2025-09-05,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11086.1,406,4500957.93,45,0.984,0.0796
ORD004185,2025-01-05,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11126.0,544,6052544.3,37,0.856,0.1455
ORD004186,2023-08-12,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11292.53,1,11292.53,11,0.825,0.0321
ORD004187,2023-09-30,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11371.37,552,6276995.33,48,0.803,0.0438
ORD004188,2023-06-22,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11499.15,748,8601362.61,6,0.982,0.0725
ORD004189,2023-02-15,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11400.79,392,4469110.44,22,0.863,0.0596
ORD004190,2024-07-03,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11078.74,277,3068811.08,40,0.883,0.0211
ORD004191,2023-08-27,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11136.57,299,3329833.5,27,0.842,0.0197
ORD004192,2023-08-09,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11277.22,791,8920284.48,46,0.821,0.0668
ORD004193,2023-06-13,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11302.55,594,6713713.96,47,0.957,0.1322
ORD004194,2025-09-18,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11443.76,620,7095132.1,24,0.843,0.0669
ORD004195,2024-06-26,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11551.03,457,5278819.5,7,0.993,0.0462
ORD004196,2023-09-11,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11294.27,617,6968566.66,27,0.897,0.0164
ORD004197,2023-10-21,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11397.94,528,6018113.35,8,0.923,0.0201
ORD004198,2023-10-15,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11582.26,458,5304673.79,25,0.901,0.003
ORD004199,2024-12-21,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11617.7,610,7086795.34,29,0.929,0.0297
ORD004200,2023-07-17,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11713.9,576,6747207.56,24,0.812,0.0424
ORD004201,2025-08-01,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11734.17,245,2874870.76,27,0.951,0.1256
ORD004202,2023-05-01,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,11725.92,400,4690369.58,11,0.939,0.0551
ORD004203,2023-07-28,SUP044,Aurora Group,Russia,Lithium,USD_per_ton,12000.0,906,10872000.0,5,0.908,0.1005
ORD004204,2023-09-14,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.69,447,310.26,31,0.839,0.0678
ORD004205,2023-10-04,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.7,779,548.67,30,0.85,0.0751
ORD004206,2024-11-20,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,496,360.16,11,0.89,0.1486
ORD004207,2024-05-02,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.72,624,449.24,17,0.828,0.0779
ORD004208,2024-02-29,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,834,605.63,8,0.871,0.1342
ORD004209,2024-08-10,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.74,959,708.68,21,0.832,0.065
ORD004210,2023-09-10,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,665,484.27,27,0.863,0.0521
ORD004211,2025-01-18,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,488,355.2,37,0.994,0.143
ORD004212,2023-10-09,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,513,375.46,21,0.927,0.0587
ORD004213,2024-03-04,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.7,706,496.54,17,0.804,0.1229
ORD004214,2025-03-03,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.71,662,471.11,44,0.928,0.013
ORD004215,2023-09-15,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.71,899,634.73,34,0.874,0.0278
ORD004216,2023-10-31,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,388,285.09,13,0.954,0.0995
ORD004217,2024-06-05,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.74,665,489.05,35,0.944,0.0272
ORD004218,2025-03-23,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.75,677,508.55,12,0.861,0.0568
ORD004219,2024-10-11,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.76,643,486.4,15,0.915,0.098
ORD004220,2024-01-01,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.75,346,261.05,38,0.943,0.1174
ORD004221,2023-12-26,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.75,115,86.1,36,0.981,0.0012
ORD004222,2024-06-08,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,609,446.95,33,0.946,0.0903
ORD004223,2024-03-25,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.75,660,497.11,19,0.973,0.0046
ORD004224,2025-05-17,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.75,523,390.48,21,0.821,0.0546
ORD004225,2023-02-21,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.74,673,499.94,48,0.995,0.1093
ORD004226,2023-10-27,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,812,589.81,7,0.999,0.0272
ORD004227,2023-08-30,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.72,373,269.53,17,0.89,0.119
ORD004228,2024-01-07,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,294,214.4,40,0.893,0.0193
ORD004229,2024-11-27,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.71,312,222.0,47,0.996,0.0055
ORD004230,2025-07-09,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.72,381,274.53,34,0.989,0.0095
ORD004231,2023-09-08,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.73,525,382.15,6,0.954,0.0948
ORD004232,2024-11-20,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.71,459,323.98,16,0.831,0.1338
ORD004233,2024-07-11,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.7,652,456.07,31,0.913,0.1093
ORD004234,2023-01-08,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.68,165,113.02,6,0.969,0.0122
ORD004235,2023-05-02,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.7,638,449.6,33,0.917,0.0394
ORD004236,2023-07-18,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.68,309,210.38,21,0.87,0.1334
ORD004237,2023-09-24,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,515,340.15,30,0.863,0.0679
ORD004238,2023-12-17,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,500,329.67,47,0.886,0.043
ORD004239,2024-09-19,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.67,476,317.4,16,0.966,0.0524
ORD004240,2023-01-25,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,449,290.06,16,0.815,0.1258
ORD004241,2023-09-30,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.67,530,352.92,24,0.975,0.1264
ORD004242,2025-05-14,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,370,245.19,22,0.838,0.0464
ORD004243,2024-10-28,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.63,477,300.55,21,0.856,0.013
ORD004244,2024-11-09,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.61,628,381.01,46,0.957,0.1098
ORD004245,2023-12-28,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.59,597,351.78,36,0.981,0.0098
ORD004246,2024-10-24,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.58,193,111.89,22,0.801,0.0543
ORD004247,2023-07-01,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.58,370,216.13,34,0.908,0.1139
ORD004248,2023-01-06,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.58,438,254.12,18,0.819,0.119
ORD004249,2023-02-05,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.59,153,90.46,16,0.96,0.0118
ORD004250,2025-01-26,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.58,552,321.71,43,0.803,0.0413
ORD004251,2023-10-24,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.57,1,0.57,19,0.962,0.0917
ORD004252,2024-01-14,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.58,727,421.09,28,0.996,0.013
ORD004253,2023-09-09,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,467,280.09,37,0.945,0.0544
ORD004254,2024-12-17,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.58,488,283.59,43,0.853,0.0259
ORD004255,2023-01-29,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.58,379,218.64,41,0.972,0.0441
ORD004256,2025-04-13,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.59,402,236.13,5,0.996,0.0079
ORD004257,2023-04-18,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.58,533,310.19,8,0.825,0.0087
ORD004258,2025-01-06,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.56,647,359.5,37,0.909,0.0779
ORD004259,2024-05-23,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.57,366,209.56,18,0.953,0.0877
ORD004260,2025-04-26,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.55,855,472.65,19,0.965,0.0042
ORD004261,2024-06-07,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.57,722,410.78,42,0.943,0.0348
ORD004262,2024-09-14,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.57,738,418.47,36,0.877,0.0033
ORD004263,2024-04-06,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,584,347.52,26,0.884,0.0629
ORD004264,2024-10-06,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.58,625,361.41,39,0.839,0.0666
ORD004265,2025-06-28,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.59,779,459.67,19,0.815,0.0314
ORD004266,2025-08-15,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.61,586,358.02,6,0.802,0.0516
ORD004267,2025-02-15,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.61,715,438.36,21,0.804,0.1306
ORD004268,2024-07-10,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.63,229,144.52,32,0.819,0.1311
ORD004269,2023-10-29,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,664,430.38,30,0.878,0.0656
ORD004270,2023-05-29,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.68,719,487.13,32,0.912,0.0575
ORD004271,2024-11-15,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,485,318.16,26,0.951,0.0536
ORD004272,2023-02-09,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,793,524.12,25,0.933,0.1459
ORD004273,2025-09-25,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.64,565,361.2,16,0.913,0.0616
ORD004274,2023-06-18,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.63,441,277.28,29,0.929,0.0987
ORD004275,2025-04-10,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.62,335,207.54,42,0.927,0.1189
ORD004276,2025-03-05,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.61,629,381.86,30,0.898,0.1359
ORD004277,2024-02-01,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.62,526,328.11,48,0.978,0.0192
ORD004278,2023-05-07,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.62,198,122.76,23,0.833,0.1036
ORD004279,2024-03-31,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,706,422.46,25,0.91,0.0042
ORD004280,2024-04-19,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,377,226.89,23,0.912,0.0064
ORD004281,2023-05-02,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,811,487.49,33,0.88,0.1038
ORD004282,2023-04-22,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,391,236.11,49,0.983,0.0758
ORD004283,2025-05-21,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.59,353,209.12,10,0.866,0.0064
ORD004284,2024-12-19,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,528,316.37,43,0.847,0.1469
ORD004285,2024-08-27,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.61,566,344.28,24,0.959,0.0554
ORD004286,2024-07-12,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.62,757,470.66,6,0.867,0.1292
ORD004287,2023-10-09,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.61,378,230.48,20,0.856,0.0363
ORD004288,2023-05-17,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,612,370.17,8,0.862,0.0226
ORD004289,2025-09-07,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.59,323,189.42,46,0.887,0.0634
ORD004290,2024-03-02,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,776,468.28,21,0.822,0.0105
ORD004291,2023-09-18,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.61,461,282.6,47,0.841,0.0365
ORD004292,2023-11-24,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.61,612,371.32,31,0.982,0.0272
ORD004293,2024-06-29,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.62,560,348.71,16,0.912,0.0228
ORD004294,2023-02-01,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,439,283.65,41,0.844,0.0685
ORD004295,2024-01-01,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,646,421.64,33,0.986,0.066
ORD004296,2024-01-20,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,879,584.36,24,0.826,0.0981
ORD004297,2024-09-23,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.67,570,384.14,32,0.87,0.0906
ORD004298,2023-03-15,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.67,223,150.41,17,0.897,0.0896
ORD004299,2023-08-13,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,677,442.82,48,0.981,0.0135
ORD004300,2023-07-18,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.63,776,491.91,28,0.918,0.0357
ORD004301,2024-02-05,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.62,371,228.26,47,0.917,0.0982
ORD004302,2023-04-03,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,539,323.72,26,0.849,0.0418
ORD004303,2024-02-13,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,487,291.74,15,0.848,0.013
ORD004304,2025-01-21,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.6,694,418.16,31,0.911,0.1216
ORD004305,2023-06-26,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.62,531,328.6,49,0.9,0.0809
ORD004306,2023-04-14,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,542,351.13,45,0.807,0.1216
ORD004307,2025-08-19,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,258,167.57,21,0.856,0.0598
ORD004308,2025-05-26,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,212,140.64,14,0.872,0.0454
ORD004309,2024-03-01,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.64,375,240.97,44,0.807,0.0588
ORD004310,2023-02-28,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,228,149.3,6,0.85,0.091
ORD004311,2024-09-22,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,640,420.5,26,0.993,0.1377
ORD004312,2024-10-07,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,675,442.96,7,0.956,0.0756
ORD004313,2024-06-22,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,544,351.8,44,0.959,0.0578
ORD004314,2024-06-26,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.64,90,57.89,26,0.989,0.0641
ORD004315,2023-11-24,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.64,465,296.72,39,0.944,0.1393
ORD004316,2023-01-15,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.65,605,392.9,12,0.89,0.0146
ORD004317,2025-04-03,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.66,677,445.45,14,0.814,0.0334
ORD004318,2025-06-28,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.64,778,498.72,5,0.803,0.1087
ORD004319,2023-10-05,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.67,617,412.69,40,0.833,0.1079
ORD004320,2023-07-27,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.7,644,448.37,42,0.959,0.0831
ORD004321,2023-11-17,SUP045,United Trading,Germany,Cotton,USD_per_pound,0.7,580,403.98,37,0.94,0.0914
ORD004322,2025-02-06,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.61,744,451.18,44,0.853,0.0578
ORD004323,2023-07-27,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.58,440,257.04,39,0.952,0.0918
ORD004324,2025-01-01,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.58,846,491.45,7,0.825,0.0803
ORD004325,2023-11-10,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,536,322.06,40,0.825,0.1385
ORD004326,2024-08-07,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.61,721,438.51,8,0.819,0.0086
ORD004327,2023-11-28,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,623,371.29,39,0.949,0.0201
ORD004328,2023-12-22,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.59,470,277.48,9,0.876,0.1247
ORD004329,2025-07-19,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.58,531,306.73,33,0.863,0.1205
ORD004330,2024-04-25,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.58,304,176.38,37,0.975,0.1161
ORD004331,2024-02-20,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.59,727,431.99,19,0.832,0.1183
ORD004332,2025-09-20,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.57,254,145.95,18,0.809,0.0694
ORD004333,2024-03-08,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.59,425,250.74,49,0.818,0.149
ORD004334,2024-12-26,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,450,268.37,31,0.949,0.0369
ORD004335,2023-02-17,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.58,553,319.91,42,0.816,0.1243
ORD004336,2023-07-14,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.58,528,303.79,8,0.975,0.1283
ORD004337,2025-03-21,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.61,205,124.82,6,0.882,0.0047
ORD004338,2025-07-01,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,870,524.56,10,0.921,0.0424
ORD004339,2024-12-16,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.56,466,262.74,19,0.993,0.0454
ORD004340,2023-05-22,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.57,487,277.19,18,0.981,0.087
ORD004341,2024-02-06,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,559,335.35,31,0.928,0.0885
ORD004342,2023-09-23,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.59,499,295.46,23,0.965,0.125
ORD004343,2024-07-29,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.59,957,565.42,13,0.919,0.0543
ORD004344,2024-01-07,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.59,450,267.0,15,0.939,0.0888
ORD004345,2023-01-26,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,511,305.34,39,0.883,0.096
ORD004346,2024-08-21,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,602,358.67,44,0.829,0.0887
ORD004347,2024-08-25,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.59,677,400.99,38,0.962,0.1227
ORD004348,2023-07-30,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.62,786,485.16,38,0.83,0.0331
ORD004349,2025-03-04,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.62,508,315.1,5,0.818,0.1355
ORD004350,2024-11-24,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.63,468,293.33,10,0.84,0.0358
ORD004351,2023-06-20,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.62,421,261.5,23,0.948,0.0292
ORD004352,2023-01-11,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,389,234.15,31,0.923,0.0976
ORD004353,2025-01-15,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,908,543.3,40,0.969,0.1454
ORD004354,2024-01-22,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,374,222.61,31,0.82,0.1412
ORD004355,2023-10-12,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.59,412,243.83,40,0.984,0.1024
ORD004356,2023-08-09,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.59,564,335.24,45,0.92,0.0386
ORD004357,2023-03-08,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.6,407,242.9,32,0.839,0.0838
ORD004358,2023-11-29,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.58,744,432.08,48,0.801,0.099
ORD004359,2024-11-29,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.54,517,277.55,20,0.858,0.096
ORD004360,2025-05-23,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,377,188.5,36,0.923,0.0961
ORD004361,2024-10-15,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.51,416,212.43,42,0.861,0.0298
ORD004362,2023-03-08,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.51,499,255.76,45,0.995,0.0599
ORD004363,2023-09-14,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,930,469.15,44,0.863,0.0837
ORD004364,2025-06-15,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,632,317.29,36,0.989,0.0854
ORD004365,2023-04-25,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,402,201.0,40,0.99,0.0263
ORD004366,2024-06-09,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.51,620,318.76,11,0.901,0.0388
ORD004367,2024-10-28,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.52,736,380.28,40,0.938,0.0044
ORD004368,2025-01-18,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,236,118.32,39,0.993,0.0917
ORD004369,2025-04-19,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.51,579,295.74,32,0.984,0.1025
ORD004370,2024-04-26,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,227,113.5,24,0.931,0.0303
ORD004371,2024-02-16,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,715,357.5,46,0.825,0.0327
ORD004372,2024-02-25,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,297,148.5,10,0.902,0.145
ORD004373,2024-09-15,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,396,198.0,47,0.814,0.0461
ORD004374,2023-12-04,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,362,181.0,49,0.991,0.0173
ORD004375,2024-04-04,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,120,60.0,12,0.818,0.1496
ORD004376,2024-04-23,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.51,325,166.87,33,0.849,0.139
ORD004377,2024-06-08,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,761,380.5,13,0.98,0.0455
ORD004378,2024-07-03,SUP046,Global Partners,Australia,Cotton,USD_per_pound,0.5,505,252.5,35,0.821,0.0105
